OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
1797,2021/02/25 15:00:00+00,Allegany,92,10064,375,6735
1798,2021/02/25 15:00:00+00,Anne Arundel,2325,76394,1556,39976
1799,2021/02/25 15:00:00+00,Baltimore,1816,124115,4292,73923
1800,2021/02/25 15:00:00+00,Baltimore City,1144,66833,2014,38552
1801,2021/02/25 15:00:00+00,Calvert,483,14142,479,6830
1802,2021/02/25 15:00:00+00,Caroline,219,4680,211,2714
1803,2021/02/25 15:00:00+00,Carroll,414,24870,795,13589
1804,2021/02/25 15:00:00+00,Cecil,170,11792,597,7151
1805,2021/02/25 15:00:00+00,Charles,798,16143,105,8060
1806,2021/02/25 15:00:00+00,Dorchester,82,4409,192,2625
1807,2021/02/25 15:00:00+00,Frederick,626,35479,978,22539
1808,2021/02/25 15:00:00+00,Garrett,44,5057,122,2232
1809,2021/02/25 15:00:00+00,Harford,926,34646,1010,20864
1810,2021/02/25 15:00:00+00,Howard,1176,53606,2121,27110
1811,2021/02/25 15:00:00+00,Kent,31,4380,213,1980
1812,2021/02/25 15:00:00+00,Montgomery,4144,142989,4538,67699
1813,2021/02/25 15:00:00+00,Prince George's,2113,66297,1677,29951
1814,2021/02/25 15:00:00+00,Queen Anne's,127,7633,163,4132
1815,2021/02/25 15:00:00+00,Somerset,131,3072,25,1723
1816,2021/02/25 15:00:00+00,St. Mary's,375,16056,509,11940
1817,2021/02/25 15:00:00+00,Talbot,102,7202,201,4206
1818,2021/02/25 15:00:00+00,Unknown,663,38594,596,17722
1819,2021/02/25 15:00:00+00,Washington,410,19470,1447,11399
1820,2021/02/25 15:00:00+00,Wicomico,262,16019,422,9704
1821,2021/02/25 15:00:00+00,Worcester,233,10345,440,6063
1822,2021/02/26 15:00:00+00,Allegany,56,10120,414,7149
1823,2021/02/26 15:00:00+00,Anne Arundel,1854,78248,1044,41020
1824,2021/02/26 15:00:00+00,Baltimore,3461,127576,4371,78294
1825,2021/02/26 15:00:00+00,Baltimore City,2138,68971,2050,40602
1826,2021/02/26 15:00:00+00,Calvert,201,14343,853,7683
1827,2021/02/26 15:00:00+00,Caroline,317,4997,367,3081
1828,2021/02/26 15:00:00+00,Carroll,608,25478,747,14336
1829,2021/02/26 15:00:00+00,Cecil,528,12320,268,7419
1830,2021/02/26 15:00:00+00,Charles,819,16962,121,8181
1831,2021/02/26 15:00:00+00,Dorchester,85,4494,142,2767
1832,2021/02/26 15:00:00+00,Frederick,1492,36971,548,23087
1833,2021/02/26 15:00:00+00,Garrett,81,5138,427,2659
1834,2021/02/26 15:00:00+00,Harford,1656,36302,1365,22229
1835,2021/02/26 15:00:00+00,Howard,1339,54945,2365,29475
1836,2021/02/26 15:00:00+00,Kent,26,4406,184,2164
1837,2021/02/26 15:00:00+00,Montgomery,4621,147610,4665,72364
1838,2021/02/26 15:00:00+00,Prince George's,2363,68660,1653,31604
1839,2021/02/26 15:00:00+00,Queen Anne's,401,8034,102,4234
1840,2021/02/26 15:00:00+00,Somerset,17,3089,221,1944
1841,2021/02/26 15:00:00+00,St. Mary's,713,16769,125,12065
1842,2021/02/26 15:00:00+00,Talbot,384,7586,366,4572
1843,2021/02/26 15:00:00+00,Unknown,877,39471,669,18391
1844,2021/02/26 15:00:00+00,Washington,978,20448,618,12017
1845,2021/02/26 15:00:00+00,Wicomico,370,16389,557,10261
1846,2021/02/26 15:00:00+00,Worcester,183,10528,451,6514
1847,2021/02/27 15:00:00+00,Allegany,26,10146,0,7149
1848,2021/02/27 15:00:00+00,Anne Arundel,1255,79503,451,41471
1849,2021/02/27 15:00:00+00,Baltimore,2082,129658,2956,81250
1850,2021/02/27 15:00:00+00,Baltimore City,1351,70322,999,41601
1851,2021/02/27 15:00:00+00,Calvert,126,14469,441,8124
1852,2021/02/27 15:00:00+00,Caroline,6,5003,1,3082
1853,2021/02/27 15:00:00+00,Carroll,323,25801,358,14694
1854,2021/02/27 15:00:00+00,Cecil,210,12530,178,7597
1855,2021/02/27 15:00:00+00,Charles,148,17110,54,8235
1856,2021/02/27 15:00:00+00,Dorchester,14,4508,1,2768
1857,2021/02/27 15:00:00+00,Frederick,1543,38514,224,23311
1858,2021/02/27 15:00:00+00,Garrett,111,5249,1,2660
1859,2021/02/27 15:00:00+00,Harford,635,36937,312,22541
1860,2021/02/27 15:00:00+00,Howard,1004,55949,738,30213
1861,2021/02/27 15:00:00+00,Kent,14,4420,3,2167
1862,2021/02/27 15:00:00+00,Montgomery,3283,150893,2293,74657
1863,2021/02/27 15:00:00+00,Prince George's,1923,70583,946,32550
1864,2021/02/27 15:00:00+00,Queen Anne's,76,8110,16,4250
1865,2021/02/27 15:00:00+00,Somerset,11,3100,6,1950
1866,2021/02/27 15:00:00+00,St. Mary's,33,16802,20,12085
1867,2021/02/27 15:00:00+00,Talbot,60,7646,6,4578
1868,2021/02/27 15:00:00+00,Unknown,606,40077,230,18621
1869,2021/02/27 15:00:00+00,Washington,42,20490,6,12023
1870,2021/02/27 15:00:00+00,Wicomico,76,16465,83,10344
1871,2021/02/27 15:00:00+00,Worcester,328,10856,146,6660
1872,2021/02/28 15:00:00+00,Allegany,112,10258,13,7162
1873,2021/02/28 15:00:00+00,Anne Arundel,1342,80845,311,41782
1874,2021/02/28 15:00:00+00,Baltimore,1853,131511,684,81934
1875,2021/02/28 15:00:00+00,Baltimore City,944,71266,352,41953
1876,2021/02/28 15:00:00+00,Calvert,131,14600,10,8134
1877,2021/02/28 15:00:00+00,Caroline,13,5016,0,3082
1878,2021/02/28 15:00:00+00,Carroll,371,26172,50,14744
1879,2021/02/28 15:00:00+00,Cecil,35,12565,7,7604
1880,2021/02/28 15:00:00+00,Charles,229,17339,64,8299
1881,2021/02/28 15:00:00+00,Dorchester,13,4521,1,2769
1882,2021/02/28 15:00:00+00,Frederick,435,38949,91,23402
1883,2021/02/28 15:00:00+00,Garrett,15,5264,0,2660
1884,2021/02/28 15:00:00+00,Harford,531,37468,59,22600
1885,2021/02/28 15:00:00+00,Howard,1067,57016,356,30569
1886,2021/02/28 15:00:00+00,Kent,25,4445,0,2167
1887,2021/02/28 15:00:00+00,Montgomery,3329,154222,1295,75952
1888,2021/02/28 15:00:00+00,Prince George's,3485,74068,591,33141
1889,2021/02/28 15:00:00+00,Queen Anne's,102,8212,4,4254
1890,2021/02/28 15:00:00+00,Somerset,6,3106,1,1951
1891,2021/02/28 15:00:00+00,St. Mary's,41,16843,1,12086
1892,2021/02/28 15:00:00+00,Talbot,92,7738,3,4581
1893,2021/02/28 15:00:00+00,Unknown,525,40602,111,18732
1894,2021/02/28 15:00:00+00,Washington,52,20542,15,12038
1895,2021/02/28 15:00:00+00,Wicomico,38,16503,3,10347
1896,2021/02/28 15:00:00+00,Worcester,137,10993,95,6755
1897,2021/03/01 15:00:00+00,Allegany,55,10313,30,7192
1898,2021/03/01 15:00:00+00,Anne Arundel,1974,82819,687,42469
1899,2021/03/01 15:00:00+00,Baltimore,3783,135294,1434,83368
1900,2021/03/01 15:00:00+00,Baltimore City,1670,72936,807,42760
1901,2021/03/01 15:00:00+00,Calvert,206,14806,308,8442
1902,2021/03/01 15:00:00+00,Caroline,18,5034,16,3098
1903,2021/03/01 15:00:00+00,Carroll,553,26725,94,14838
1904,2021/03/01 15:00:00+00,Cecil,442,13007,22,7626
1905,2021/03/01 15:00:00+00,Charles,458,17797,56,8355
1906,2021/03/01 15:00:00+00,Dorchester,93,4614,76,2845
1907,2021/03/01 15:00:00+00,Frederick,692,39641,130,23532
1908,2021/03/01 15:00:00+00,Garrett,87,5351,49,2709
1909,2021/03/01 15:00:00+00,Harford,804,38272,278,22878
1910,2021/03/01 15:00:00+00,Howard,1707,58723,795,31364
1911,2021/03/01 15:00:00+00,Kent,41,4486,32,2199
1912,2021/03/01 15:00:00+00,Montgomery,5210,159432,2542,78494
1913,2021/03/01 15:00:00+00,Prince George's,3401,77469,905,34046
1914,2021/03/01 15:00:00+00,Queen Anne's,148,8360,153,4407
1915,2021/03/01 15:00:00+00,Somerset,9,3115,18,1969
1916,2021/03/01 15:00:00+00,St. Mary's,46,16889,24,12110
1917,2021/03/01 15:00:00+00,Talbot,156,7894,48,4629
1918,2021/03/01 15:00:00+00,Unknown,847,41449,224,18956
1919,2021/03/01 15:00:00+00,Washington,375,20917,547,12585
1920,2021/03/01 15:00:00+00,Wicomico,177,16680,169,10516
1921,2021/03/01 15:00:00+00,Worcester,144,11137,106,6861
1922,2021/03/02 15:00:00+00,Allegany,66,10379,343,7535
1923,2021/03/02 15:00:00+00,Anne Arundel,1551,84370,926,43395
1924,2021/03/02 15:00:00+00,Baltimore,1702,136996,1678,85046
1925,2021/03/02 15:00:00+00,Baltimore City,1291,74227,675,43435
1926,2021/03/02 15:00:00+00,Calvert,229,15035,64,8506
1927,2021/03/02 15:00:00+00,Caroline,17,5051,20,3118
1928,2021/03/02 15:00:00+00,Carroll,761,27486,83,14921
1929,2021/03/02 15:00:00+00,Cecil,368,13375,54,7680
1930,2021/03/02 15:00:00+00,Charles,162,17959,79,8434
1931,2021/03/02 15:00:00+00,Dorchester,176,4790,119,2964
1932,2021/03/02 15:00:00+00,Frederick,926,40567,132,23664
1933,2021/03/02 15:00:00+00,Garrett,18,5369,45,2754
1934,2021/03/02 15:00:00+00,Harford,475,38747,298,23176
1935,2021/03/02 15:00:00+00,Howard,2231,60954,475,31839
1936,2021/03/02 15:00:00+00,Kent,8,4494,5,2204
1937,2021/03/02 15:00:00+00,Montgomery,3731,163163,1911,80405
1938,2021/03/02 15:00:00+00,Prince George's,1925,79394,1117,35163
1939,2021/03/02 15:00:00+00,Queen Anne's,95,8455,62,4469
1940,2021/03/02 15:00:00+00,Somerset,28,3143,15,1984
1941,2021/03/02 15:00:00+00,St. Mary's,16,16905,5,12115
1942,2021/03/02 15:00:00+00,Talbot,124,8018,107,4736
1943,2021/03/02 15:00:00+00,Unknown,754,42203,326,19282
1944,2021/03/02 15:00:00+00,Washington,316,21233,1003,13588
1945,2021/03/02 15:00:00+00,Wicomico,167,16847,130,10646
1946,2021/03/02 15:00:00+00,Worcester,141,11278,370,7231
1947,2021/03/03 15:00:00+00,Allegany,6,10385,8,7543
1948,2021/03/03 15:00:00+00,Anne Arundel,958,85328,740,44135
1949,2021/03/03 15:00:00+00,Baltimore,3001,139997,1061,86107
1950,2021/03/03 15:00:00+00,Baltimore City,2182,76409,1256,44691
1951,2021/03/03 15:00:00+00,Calvert,89,15124,399,8905
1952,2021/03/03 15:00:00+00,Caroline,76,5127,114,3232
1953,2021/03/03 15:00:00+00,Carroll,1002,28488,553,15474
1954,2021/03/03 15:00:00+00,Cecil,52,13427,30,7710
1955,2021/03/03 15:00:00+00,Charles,112,18071,91,8525
1956,2021/03/03 15:00:00+00,Dorchester,171,4961,45,3009
1957,2021/03/03 15:00:00+00,Frederick,759,41326,1067,24731
1958,2021/03/03 15:00:00+00,Garrett,9,5378,29,2783
1959,2021/03/03 15:00:00+00,Harford,1282,40029,547,23723
1960,2021/03/03 15:00:00+00,Howard,1152,62106,1026,32865
1961,2021/03/03 15:00:00+00,Kent,48,4542,45,2249
1962,2021/03/03 15:00:00+00,Montgomery,2613,165776,2380,82785
1963,2021/03/03 15:00:00+00,Prince George's,1216,80610,951,36114
1964,2021/03/03 15:00:00+00,Queen Anne's,314,8769,52,4521
1965,2021/03/03 15:00:00+00,Somerset,19,3162,10,1994
1966,2021/03/03 15:00:00+00,St. Mary's,21,16926,58,12173
1967,2021/03/03 15:00:00+00,Talbot,112,8130,25,4761
1968,2021/03/03 15:00:00+00,Unknown,466,42669,282,19564
1969,2021/03/03 15:00:00+00,Washington,239,21472,403,13991
1970,2021/03/03 15:00:00+00,Wicomico,126,16973,221,10867
1971,2021/03/03 15:00:00+00,Worcester,76,11354,151,7382
